afghanistan|herat|2024-01-01|0.0|0.0|0|3.0|2.36|28
afghanistan|kabul|2024-01-01|5.23|2.24|29|2.75|2.07|29
afghanistan|herat|2024-01-01|0.0|0.0|0|3.01|2.65|27
afghanistan|kabul|2024-01-01|5.23|2.25|28|2.76|2.12|28
albania|berat|2024-01-01|0.0|0.0|0|43.36|27.63|7
albania|diber-county|2024-01-01|0.0|0.0|0|34.68|31.98|7
albania|durres|2024-01-01|0.0|0.0|0|50.71|25.52|9
albania|elbasan|2024-01-01|0.0|0.0|0|49.47|21.5|6
albania|fier|2024-01-01|0.0|0.0|0|43.26|32.29|7
albania|gjirokastra|2024-01-01|0.0|0.0|0|31.24|13.34|10
albania|korca|2024-01-01|0.0|0.0|0|48.58|33.49|12
albania|kukes-county|2024-01-01|0.0|0.0|0|26.09|19.84|9
albania|lezhe-county|2024-01-01|0.0|0.0|0|60.65|35.19|4
albania|shkoder-county|2024-01-01|0.0|0.0|0|66.83|36.34|4
albania|tirana|2024-01-01|53.51|16.08|18|70.33|27.59|5
albania|vlora|2024-01-01|0.0|0.0|0|42.04|35.17|7
albania|elbasan|2024-01-01|0.0|0.0|0|48.59|20.84|5
albania|fier|2024-01-01|0.0|0.0|0|44.14|31.58|7
albania|lushnje|2024-01-01|0.0|0.0|0|37.88|36.37|7
albania|korce|2024-01-01|0.0|0.0|0|51.24|30.8|9
albania|kamez|2024-01-01|0.0|0.0|0|52.63|19.4|3
albania|kashar|2024-01-01|0.0|0.0|0|70.2|30.17|4
albania|tirana|2024-01-01|54.27|17.15|17|74.64|27.49|6
